asus rs720q-e9-rs24-s_firmware 1.15.0;17
asus rs720q-e9-rs8_firmware 1.15.0;17
asus rs720q-e9-rs8-s_firmware 1.15.0;17
asus z11pa-d8_firmware 1.14.1;17
asus z11pa-d8c_firmware 1.14.1;17
asus rs720-e9-rs24-u_firmware 1.14.3;17
asus rs720-e9-rs8-g_firmware 1.15.2;17
asus rs500-e9-ps4_firmware 1.15.4;17
asus pro_e800_g4_firmware 1.14.2;17
asus rs500-e9-rs4_firmware 1.15.4;17
asus rs500-e9-rs4-u_firmware 1.15.4;17
asus rs520-e9-rs12-e_firmware 1.15.3;17
asus rs520-e9-rs8_firmware 1.15.3;17
asus esc8000_g4_firmware 1.15.4;17
asus esc8000_g4\/10g_firmware 1.15.4;17
asus rs720-e9-rs12-e_firmware 1.15.2;17
asus ws_c621e_sage_firmware 1.15.1;17
asus rs500a-e10-ps4_firmware 1.15.2;17
asus rs500a-e10-rs4_firmware 1.15.2;17
asus rs700a-e9-rs12v2_firmware 1.15.1;17
asus rs700a-e9-rs4v2_firmware 1.15.1;17
asus rs720a-e9-rs12v2_firmware 1.15.2;17
asus rs720a-e9-rs24v2_firmware 1.15.1;17
asus z11pr-d16_firmware 1.15.3;17
netgear rbw30_firmware;17
netgear ac2100_firmware;17
netgear ac2400_firmware;17
netgear ac2600_firmware;17
netgear r6400v2_firmware;17
cisco ios_xe 16.6.4s;16
cisco ios_xe 16.9.6;16
apple mac_os_x 10.14.0;16
apple mac_os_x 10.14.1;16
apple mac_os_x 10.14.2;16
apple mac_os_x 10.14.3;16
apple mac_os_x 10.14.5;16
qualcomm sm7325p_firmware;16
qualcomm qca2066_firmware;16
qualcomm sdx20m_firmware;16
qualcomm qca6584_firmware;16
trendnet tew-827dru_firmware 2.08b01;16
dell emc_powerscale_onefs 8.2.2;16
broadcom fabric_operating_system;16
hpe cloudline_cl5800_gen10_server_firmware 1.08.0.0;16
hpe cloudline_cl3100_gen10_server_firmware 1.10.0.0;16
hpe cloudline_cl4100_gen10_server_firmware 1.10.0.0;16
hpe cloudline_cl5200_gen9_server_firmware 1.07.0.0;16
hpe cloudline_cl5800_gen9_server_firmware 1.09.0.0;16
netapp data_ontap 9.7.0;16
netapp clustered_data_ontap 9.5;16
